date,actual,predicted,train_mean,inner_idx,sstart,window_end
2018-10-01,0.003624493,0.0014678300100709888,0.0018961386470588237,0,85,2019-09-01
2018-11-01,-0.002396755,0.0006387547656960734,0.0018361336588235296,0,86,2019-10-01
2018-12-01,-0.000507987,0.001458227512885367,0.0017725827411764709,0,87,2019-11-01
2019-01-01,-0.00027747,0.0029167511104605283,0.0017970855058823533,0,88,2019-12-01
2019-02-01,-0.002572036,0.0012823249071100653,0.001766583141176471,0,89,2020-01-01
2019-03-01,0.008168522,0.0025051095909293837,0.0017518066000000005,0,90,2020-02-01
2019-04-01,0.005576397,0.004485918918665131,0.001694248835294118,0,91,2020-03-01
2019-05-01,0.002295297,0.004762359768638893,0.0016713119058823533,0,92,2020-04-01
2019-06-01,0.002381093,-0.0005075631862103507,0.001798375129411765,0,93,2020-05-01
2019-07-01,-0.001010546,0.00021196307522408853,0.0018351453058823536,0,94,2020-06-01
2019-08-01,-0.000652718,0.0024682475996146472,0.0018221867764705887,0,95,2020-07-01
2019-09-01,0.000456897,0.0014683361703756637,0.001831796023529412,0,96,2020-08-01
2019-10-01,0.001828003,0.00039504756034786987,0.0018141525647058826,0,97,2020-09-01
2019-11-01,-0.000297017,0.0018006119694978866,0.001783462329411765,0,98,2020-10-01
2019-12-01,0.002053313,0.00027917307202137933,0.0018040840941176473,0,99,2020-11-01
2020-01-01,0.001315699,0.001140657558263757,0.0018267029529411766,0,100,2020-12-01
2020-02-01,0.003401413,0.002146571360020909,0.0018280597176470587,0,101,2021-01-01
2020-03-01,-0.07537065,-0.0015054419748995065,0.0017958858470588238,0,102,2021-02-01
2020-04-01,-0.11400353,-0.001819908664973682,0.0018119670117647058,0,103,2021-03-01
2020-05-01,0.042266504,-0.001096965960273009,0.0017943258352941173,0,104,2021-04-01
2020-06-01,0.055582744,-0.0005072637878612389,0.0008549239647058823,0,105,2021-05-01
2020-07-01,0.025353325,0.0008192882399045659,-0.0005336057647058823,0,106,2021-06-01
2020-08-01,0.00913465,0.0011962314701703472,-4.947245882352933e-05,0,107,2021-07-01
2020-09-01,0.007989305,0.007132436670648317,0.0005733574000000001,0,108,2021-08-01
2020-10-01,0.005832249,1.0728324040428275e-05,0.0009179556823529412,1,108,2021-08-01
2020-11-01,0.008783804,0.005296791309481926,0.0009616293999999999,2,108,2021-08-01
2020-12-01,0.002212933,-0.00971024414424555,0.001000108294117647,3,108,2021-08-01
2021-01-01,0.007047229,-0.0005435188836210192,0.0010302829647058824,4,108,2021-08-01
2021-02-01,0.001685171,0.000967611316612469,0.0010680003176470586,5,108,2021-08-01
2021-03-01,0.012534755,0.02303789894593247,0.0010764232352941177,6,108,2021-08-01
2021-04-01,-0.008569461,-0.041576422219421025,0.0012163654117647057,7,108,2021-08-01
2021-05-01,-0.00506891,-0.04012024104579788,0.0012031754823529413,8,108,2021-08-01
2021-06-01,0.007873122,0.008653280145640917,0.001281225411764706,9,108,2021-08-01
2021-07-01,-0.000920719,0.017964215500385836,0.001166607905882353,10,108,2021-08-01
