date,actual,predicted,sstart,inner_idx
2014-06-01,0.00280792,0.0023393121746054426,33,5
2014-07-01,0.000590749,0.001974551815050356,33,6
2014-08-01,-0.001563173,0.000990933128127148,33,7
2014-09-01,0.006198417,-4.569468231969292e-05,33,8
2014-10-01,0.004123472,0.0035452728060140996,33,9
2014-11-01,-0.000709675,0.0026348635706361064,33,10
2014-12-01,0.001902856,0.0004502354104930475,33,11
2015-01-01,-0.003601423,0.0016747809356999388,33,12
2014-04-01,0.003443963,0.0012225260316120867,36,0
2014-05-01,0.003637652,0.0022638797481964617,36,1
2014-06-01,0.00280792,0.0023393121746054426,36,2
2014-07-01,0.000590749,0.001974551815050356,36,3
2014-08-01,-0.001563173,0.000990933128127148,36,4
2014-09-01,0.006198417,-4.569468231969292e-05,36,5
2014-10-01,0.004123472,0.0035452728060140996,36,6
2014-11-01,-0.000709675,0.0026348635706361064,36,7
2014-12-01,0.001902856,0.0004502354104930475,36,8
2015-01-01,-0.003601423,0.0016747809356999388,36,9
2015-02-01,-0.000648095,-0.0009182772574968321,36,10
2015-03-01,-0.000897463,0.0004535204214418923,36,11
2015-04-01,-0.000838176,0.00032921403292076186,36,12
2014-07-01,0.000590749,0.001974551815050356,39,0
2014-08-01,-0.001563173,0.000990933128127148,39,1
2014-09-01,0.006198417,-4.569468231969292e-05,39,2
2014-10-01,0.004123472,0.0035452728060140996,39,3
2014-11-01,-0.000709675,0.0026348635706361064,39,4
2014-12-01,0.001902856,0.0004502354104930475,39,5
2015-01-01,-0.003601423,0.0016747809356999388,39,6
2015-02-01,-0.000648095,-0.0009182772574968321,39,7
2015-03-01,-0.000897463,0.0004535204214418923,39,8
2015-04-01,-0.000838176,0.00032921403292076186,39,9
2015-05-01,-0.001983337,0.00029203907630881204,39,10
2015-06-01,0.003778411,-0.00027127806209780803,39,11
2015-07-01,0.003925907,0.002439137455793576,39,12
2014-10-01,0.004123472,0.0035452728060140996,42,0
2014-11-01,-0.000709675,0.0026348635706361064,42,1
2014-12-01,0.001902856,0.0004502354104930475,42,2
2015-01-01,-0.003601423,0.0016747809356999388,42,3
2015-02-01,-0.000648095,-0.0009182772574968321,42,4
2015-03-01,-0.000897463,0.0004535204214418923,42,5
2015-04-01,-0.000838176,0.00032921403292076186,42,6
2015-05-01,-0.001983337,0.00029203907630881204,42,7
2015-06-01,0.003778411,-0.00027127806209780803,42,8
2015-07-01,0.003925907,0.002439137455793576,42,9
2015-08-01,0.002195689,0.002473959711481679,42,10
2015-09-01,-0.00447532,0.00175961950953414,42,11
