date,actual,predicted,y_train_mean,inner_idx,sstart,window_end
2019-01-01,-0.00027747,0.003928549334999999,0.0018093140588235294,0,82,2019-06-01
2019-02-01,-0.002572036,0.0003687698865555559,0.0018574618823529415,0,83,2019-07-01
2019-03-01,0.008168522,0.0033144164599999996,0.0018993526117647062,0,84,2019-08-01
2019-04-01,0.005576397,0.0028524317157499995,0.0018961386470588237,0,85,2019-09-01
2019-05-01,0.002295297,0.0015736629499999999,0.0018361336588235296,0,86,2019-10-01
2019-06-01,0.002381093,-9.494883428571426e-05,0.0017725827411764709,0,87,2019-11-01
2019-07-01,-0.001010546,0.00212101751712993,0.0017970855058823533,0,88,2019-12-01
2019-08-01,-0.000652718,0.0034254393614444483,0.001766583141176471,0,89,2020-01-01
2019-09-01,0.000456897,0.0009288736797777783,0.0017518066000000005,0,90,2020-02-01
2019-10-01,0.001828003,-1.3696372916666758e-05,0.001694248835294118,0,91,2020-03-01
2019-11-01,-0.000297017,0.0002935895287499999,0.0016713119058823533,0,92,2020-04-01
2019-12-01,0.002053313,0.003401856697338384,0.001798375129411765,0,93,2020-05-01
2020-01-01,0.001315699,0.002772300507892856,0.0018351453058823536,0,94,2020-06-01
2020-02-01,0.003401413,0.00011828818099999992,0.0018221867764705887,0,95,2020-07-01
2020-03-01,-0.07537065,0.0006681960966666674,0.001831796023529412,0,96,2020-08-01
2020-04-01,-0.11400353,-0.0020440614299999994,0.0018141525647058826,0,97,2020-09-01
2020-05-01,0.042266504,-0.0012378964000000008,0.001783462329411765,0,98,2020-10-01
2020-06-01,0.055582744,0.0019402432800000023,0.0018040840941176473,0,99,2020-11-01
2020-07-01,0.025353325,0.005004233476666668,0.0018267029529411766,0,100,2020-12-01
2020-08-01,0.00913465,0.00342767686,0.0018280597176470587,0,101,2021-01-01
2020-09-01,0.007989305,0.003649620038444444,0.0017958858470588238,0,102,2021-02-01
2020-10-01,0.005832249,0.0027290068600000013,0.0018119670117647058,0,103,2021-03-01
2020-11-01,0.008783804,-0.0005455973294444444,0.0017943258352941173,0,104,2021-04-01
2020-12-01,0.002212933,-0.000268056967,0.0008549239647058823,0,105,2021-05-01
2021-01-01,0.007047229,-0.009718505649999994,-0.0005336057647058823,0,106,2021-06-01
2021-02-01,0.001685171,0.013288285981333348,-4.947245882352933e-05,0,107,2021-07-01
2021-03-01,0.012534755,0.014586696210000007,0.0005733574000000001,0,108,2021-08-01
2021-04-01,-0.008569461,-0.004293064915833338,0.0009179556823529412,1,108,2021-08-01
2021-05-01,-0.00506891,0.0003327230093274852,0.0009616293999999999,2,108,2021-08-01
2021-06-01,0.007873122,0.007049603579999999,0.001000108294117647,3,108,2021-08-01
2021-07-01,-0.000920719,0.004974974843803035,0.0010302829647058824,4,108,2021-08-01
